network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UDS_0,UDS_1,UDS_2,average_depth,time_1,time_2
BA+BA,1000,6.2,0,187,183,158,154,341,328,274,1.2686567164179106,0.9333410263061523,0.06296610832214355
BA+BA,1000,6.2,1,187,183,158,154,341,324,274,1.3880597014925373,0.9080173969268799,0.06595134735107422
BA+BA,1000,6.2,2,187,183,158,154,341,328,274,1.4776119402985075,0.9019162654876709,0.08271217346191406
BA+BA,1000,6.2,3,187,183,155,151,338,327,274,1.203125,0.8813138008117676,0.05412769317626953
BA+BA,1000,6.2,4,187,183,149,145,332,324,274,1.4310344827586208,0.887854814529419,0.05452156066894531
BA+BA,1000,6.2,5,187,183,149,145,332,327,274,1.2758620689655173,0.912053108215332,0.05635571479797363
BA+BA,1000,6.2,6,187,183,155,151,338,326,274,1.34375,0.8982861042022705,0.0607295036315918
BA+BA,1000,6.2,7,187,183,159,155,342,326,274,1.3676470588235294,0.8885498046875,0.05912423133850098
BA+BA,1000,6.2,8,187,183,156,152,339,327,274,1.3692307692307693,0.8770570755004883,0.060059547424316406
BA+BA,1000,6.2,9,187,183,154,150,337,327,274,1.3968253968253967,0.890972375869751,0.06987690925598145
BA+BA,1000,6.3,0,179,188,140,149,328,320,261,1.5223880597014925,0.9199955463409424,0.09974479675292969
BA+BA,1000,6.3,1,179,188,141,150,329,317,261,1.2941176470588236,0.8903634548187256,0.0897667407989502
BA+BA,1000,6.3,2,179,188,139,148,327,318,261,1.5,0.9176573753356934,0.10551643371582031
BA+BA,1000,6.3,3,179,188,141,150,329,315,261,1.4558823529411764,0.9248948097229004,0.1280064582824707
BA+BA,1000,6.3,4,179,188,144,153,332,320,261,1.4507042253521127,0.9085345268249512,0.121917724609375
BA+BA,1000,6.3,5,179,188,141,150,329,317,261,1.4852941176470589,0.9309830665588379,0.08601641654968262
BA+BA,1000,6.3,6,179,188,148,157,336,318,261,1.3333333333333333,0.9152402877807617,0.12242531776428223
BA+BA,1000,6.3,7,179,188,143,152,331,318,261,1.3714285714285714,0.9101746082305908,0.12276601791381836
BA+BA,1000,6.3,8,179,188,139,148,327,318,261,1.4696969696969697,0.9036862850189209,0.10110688209533691
BA+BA,1000,6.3,9,179,188,140,149,328,319,261,1.3432835820895523,0.9198315143585205,0.08850574493408203
BA+BA,1000,6.4,0,190,179,147,136,326,307,269,1.263157894736842,0.8793463706970215,0.03322339057922363
BA+BA,1000,6.4,1,190,179,148,137,327,310,269,1.206896551724138,0.8640503883361816,0.03660321235656738
BA+BA,1000,6.4,2,190,179,143,132,322,311,269,1.2641509433962264,0.859837532043457,0.03754878044128418
BA+BA,1000,6.4,3,190,179,145,134,324,312,269,1.2727272727272727,0.856619119644165,0.031876325607299805
BA+BA,1000,6.4,4,190,179,141,130,320,313,269,1.3725490196078431,0.8488454818725586,0.03351187705993652
BA+BA,1000,6.4,5,190,179,144,133,323,310,269,1.2037037037037037,0.8695216178894043,0.03313183784484863
BA+BA,1000,6.4,6,190,179,149,138,328,311,269,1.1694915254237288,0.8630921840667725,0.03209543228149414
BA+BA,1000,6.4,7,190,179,147,136,326,309,269,1.3157894736842106,0.8596878051757812,0.038519859313964844
BA+BA,1000,6.4,8,190,179,145,134,324,310,269,1.1272727272727272,0.8680942058563232,0.027110815048217773
BA+BA,1000,6.4,9,190,179,144,133,323,312,269,1.2222222222222223,0.8699042797088623,0.032315969467163086
BA+BA,1000,6.5,0,184,164,152,132,316,302,260,1.3928571428571428,0.8842039108276367,0.07612299919128418
BA+BA,1000,6.5,1,184,164,144,124,308,303,260,1.3333333333333333,0.8877997398376465,0.08548641204833984
BA+BA,1000,6.5,2,184,164,152,132,316,300,260,1.4107142857142858,0.9016823768615723,0.1066744327545166
BA+BA,1000,6.5,3,184,164,149,129,313,304,260,1.490566037735849,0.8848052024841309,0.13886570930480957
BA+BA,1000,6.5,4,184,164,146,126,310,304,260,1.48,0.881397008895874,0.07751655578613281
BA+BA,1000,6.5,5,184,164,142,122,306,303,260,1.2826086956521738,0.8915979862213135,0.07787179946899414
BA+BA,1000,6.5,6,184,164,151,131,315,302,260,1.4727272727272727,0.8968877792358398,0.09398055076599121
BA+BA,1000,6.5,7,184,164,144,124,308,304,260,1.6666666666666667,0.8979887962341309,0.09271001815795898
BA+BA,1000,6.5,8,184,164,144,124,308,304,260,1.6875,0.88802170753479,0.09685850143432617
BA+BA,1000,6.5,9,184,164,150,130,314,305,260,1.4259259259259258,0.8910338878631592,0.0855095386505127
BA+BA,1000,6.6,0,175,163,137,125,300,296,247,1.490566037735849,0.8900876045227051,0.059755802154541016
BA+BA,1000,6.6,1,175,163,143,131,306,298,247,1.6101694915254237,0.8691294193267822,0.08064436912536621
BA+BA,1000,6.6,2,175,163,142,130,305,296,247,1.4827586206896552,0.8587360382080078,0.059183359146118164
BA+BA,1000,6.6,3,175,163,138,126,301,294,247,1.5185185185185186,0.8702690601348877,0.05311727523803711
BA+BA,1000,6.6,4,175,163,143,131,306,294,247,1.6440677966101696,0.8837192058563232,0.0676274299621582
BA+BA,1000,6.6,5,175,163,134,122,297,295,247,1.56,0.8745884895324707,0.05411386489868164
BA+BA,1000,6.6,6,175,163,139,127,302,295,247,1.5272727272727273,0.8879244327545166,0.05858469009399414
BA+BA,1000,6.6,7,175,163,137,125,300,296,247,1.528301886792453,0.8654251098632812,0.06950187683105469
BA+BA,1000,6.6,8,175,163,141,129,304,296,247,1.5087719298245614,0.8935167789459229,0.06836795806884766
BA+BA,1000,6.6,9,175,163,144,132,307,294,247,1.5666666666666667,0.8897454738616943,0.06386041641235352
BA+BA,1000,6.7,0,163,169,135,141,304,292,240,1.296875,0.9373903274536133,0.06215047836303711
BA+BA,1000,6.7,1,163,169,135,141,304,291,240,1.203125,0.9545309543609619,0.05374908447265625
BA+BA,1000,6.7,2,163,169,134,140,303,294,240,1.126984126984127,0.9229161739349365,0.05342888832092285
BA+BA,1000,6.7,3,163,169,141,147,310,291,240,1.2571428571428571,0.9538183212280273,0.058609962463378906
BA+BA,1000,6.7,4,163,169,133,139,302,295,240,1.2580645161290323,0.9398524761199951,0.06317567825317383
BA+BA,1000,6.7,5,163,169,132,138,301,291,240,1.180327868852459,0.965970516204834,0.04998922348022461
BA+BA,1000,6.7,6,163,169,129,135,298,292,240,1.1896551724137931,0.9339659214019775,0.06317687034606934
BA+BA,1000,6.7,7,163,169,136,142,305,293,240,1.2307692307692308,0.9543459415435791,0.06665968894958496
BA+BA,1000,6.7,8,163,169,139,145,308,293,240,1.2647058823529411,0.9403026103973389,0.058927059173583984
BA+BA,1000,6.7,9,163,169,129,135,298,293,240,1.3275862068965518,0.9305245876312256,0.056259870529174805
BA+BA,1000,6.8,0,161,151,125,115,276,272,229,1.4893617021276595,0.9175589084625244,0.0644528865814209
BA+BA,1000,6.8,1,161,151,127,117,278,271,229,1.4285714285714286,0.921126127243042,0.06055951118469238
BA+BA,1000,6.8,2,161,151,127,117,278,270,229,1.3673469387755102,0.9129989147186279,0.057854413986206055
BA+BA,1000,6.8,3,161,151,127,117,278,270,229,1.469387755102041,0.9296510219573975,0.06431055068969727
BA+BA,1000,6.8,4,161,151,120,110,271,270,229,1.5,0.9566481113433838,0.0769205093383789
BA+BA,1000,6.8,5,161,151,130,120,281,270,229,1.5961538461538463,0.9459247589111328,0.06572484970092773
BA+BA,1000,6.8,6,161,151,128,118,279,269,229,1.6,0.9463179111480713,0.05840778350830078
BA+BA,1000,6.8,7,161,151,129,119,280,269,229,1.4705882352941178,0.9123742580413818,0.05603766441345215
BA+BA,1000,6.8,8,161,151,129,119,280,272,229,1.4313725490196079,0.942223310470581,0.05348610877990723
BA+BA,1000,6.8,9,161,151,129,119,280,268,229,1.6274509803921569,0.9313316345214844,0.07265996932983398
BA+BA,1000,6.9,0,164,159,127,122,286,282,237,1.4285714285714286,0.9479076862335205,0.09399604797363281
BA+BA,1000,6.9,1,164,159,136,131,295,278,237,1.5689655172413792,0.9507613182067871,0.0995943546295166
BA+BA,1000,6.9,2,164,159,128,123,287,278,237,1.48,0.9395945072174072,0.07197451591491699
BA+BA,1000,6.9,3,164,159,125,120,284,280,237,1.6595744680851063,0.9545445442199707,0.08636689186096191
BA+BA,1000,6.9,4,164,159,131,126,290,279,237,1.679245283018868,0.9336211681365967,0.07802581787109375
BA+BA,1000,6.9,5,164,159,129,124,288,282,237,1.411764705882353,0.9397366046905518,0.10173845291137695
BA+BA,1000,6.9,6,164,159,128,123,287,280,237,1.66,0.9330804347991943,0.08046960830688477
BA+BA,1000,6.9,7,164,159,123,118,282,277,237,1.4444444444444444,0.9305763244628906,0.10250043869018555
BA+BA,1000,6.9,8,164,159,128,123,287,282,237,1.58,0.9280531406402588,0.10118865966796875
BA+BA,1000,6.9,9,164,159,131,126,290,281,237,1.471698113207547,0.9471330642700195,0.09904217720031738
BA+BA,1000,7.0,0,156,157,132,133,289,274,223,1.393939393939394,0.9772281646728516,0.06520390510559082
BA+BA,1000,7.0,1,156,157,125,126,282,276,223,1.271186440677966,0.9643874168395996,0.05264878273010254
BA+BA,1000,7.0,2,156,157,120,121,277,271,223,1.3148148148148149,0.9796323776245117,0.05528569221496582
BA+BA,1000,7.0,3,156,157,126,127,283,272,223,1.4,0.991600751876831,0.05907917022705078
BA+BA,1000,7.0,4,156,157,123,124,280,275,223,1.2456140350877194,0.9570047855377197,0.05290412902832031
BA+BA,1000,7.0,5,156,157,125,126,282,273,223,1.3220338983050848,0.9732084274291992,0.05241131782531738
BA+BA,1000,7.0,6,156,157,119,120,276,274,223,1.2264150943396226,0.9925775527954102,0.05387759208679199
BA+BA,1000,7.0,7,156,157,125,126,282,273,223,1.2542372881355932,0.9803917407989502,0.07833528518676758
BA+BA,1000,7.0,8,156,157,129,130,286,273,223,1.4285714285714286,0.9694151878356934,0.05351972579956055
BA+BA,1000,7.0,9,156,157,119,120,276,276,223,1.3018867924528301,0.9950382709503174,0.05229926109313965
BA+BA,1000,7.1,0,140,139,120,119,259,249,210,1.4081632653061225,1.007194995880127,0.05093693733215332
BA+BA,1000,7.1,1,140,139,120,119,259,249,210,1.3877551020408163,0.9830338954925537,0.043297529220581055
BA+BA,1000,7.1,2,140,139,114,113,253,250,210,1.4651162790697674,1.0163912773132324,0.055706024169921875
BA+BA,1000,7.1,3,140,139,120,119,259,250,210,1.3061224489795917,1.0166378021240234,0.04893183708190918
BA+BA,1000,7.1,4,140,139,119,118,258,247,210,1.3333333333333333,0.9956881999969482,0.05072927474975586
BA+BA,1000,7.1,5,140,139,118,117,257,249,210,1.4042553191489362,0.9977626800537109,0.04485678672790527
BA+BA,1000,7.1,6,140,139,115,114,254,248,210,1.3863636363636365,1.0112309455871582,0.04889822006225586
BA+BA,1000,7.1,7,140,139,120,119,259,248,210,1.3265306122448979,1.0277330875396729,0.04974770545959473
BA+BA,1000,7.1,8,140,139,116,115,255,247,210,1.4,1.0130529403686523,0.04550671577453613
BA+BA,1000,7.1,9,140,139,116,115,255,248,210,1.2444444444444445,0.9971232414245605,0.04730629920959473
BA+BA,1000,7.2,0,150,146,124,120,270,258,217,1.3396226415094339,0.9618723392486572,0.10706448554992676
BA+BA,1000,7.2,1,150,146,124,120,270,257,217,1.3773584905660377,0.9572849273681641,0.11895275115966797
BA+BA,1000,7.2,2,150,146,118,114,264,257,217,1.297872340425532,0.9418995380401611,0.08016633987426758
BA+BA,1000,7.2,3,150,146,122,118,268,257,217,1.3137254901960784,0.9584789276123047,0.0737614631652832
BA+BA,1000,7.2,4,150,146,117,113,263,259,217,1.3478260869565217,0.943716287612915,0.09905338287353516
BA+BA,1000,7.2,5,150,146,114,110,260,257,217,1.5116279069767442,0.9517300128936768,0.11490249633789062
BA+BA,1000,7.2,6,150,146,121,117,267,256,217,1.4,0.9405772686004639,0.09885311126708984
BA+BA,1000,7.2,7,150,146,124,120,270,257,217,1.528301886792453,0.9518089294433594,0.12303948402404785
BA+BA,1000,7.2,8,150,146,119,115,265,253,217,1.2708333333333333,0.9645059108734131,0.11481428146362305
BA+BA,1000,7.2,9,150,146,123,119,269,254,217,1.3076923076923077,0.9704155921936035,0.09276652336120605
BA+BA,1000,7.3,0,152,147,118,113,265,258,212,1.4528301886792452,1.0489652156829834,0.13820958137512207
BA+BA,1000,7.3,1,152,147,121,116,268,257,212,1.4464285714285714,1.0196590423583984,0.17846298217773438
BA+BA,1000,7.3,2,152,147,125,120,272,258,212,1.45,0.98152756690979,0.14300894737243652
BA+BA,1000,7.3,3,152,147,117,112,264,256,212,1.3846153846153846,1.0246953964233398,0.13673973083496094
BA+BA,1000,7.3,4,152,147,121,116,268,260,212,1.4821428571428572,0.9861996173858643,0.15310883522033691
BA+BA,1000,7.3,5,152,147,119,114,266,259,212,1.4259259259259258,0.9865896701812744,0.14308786392211914
BA+BA,1000,7.3,6,152,147,123,118,270,258,212,1.5344827586206897,0.983243465423584,0.18216300010681152
BA+BA,1000,7.3,7,152,147,122,117,269,258,212,1.4912280701754386,1.0171942710876465,0.1500563621520996
BA+BA,1000,7.3,8,152,147,119,114,266,258,212,1.5925925925925926,1.0091700553894043,0.1504368782043457
BA+BA,1000,7.3,9,152,147,117,112,264,257,212,1.3461538461538463,1.0068721771240234,0.12242436408996582
BA+BA,1000,7.4,0,117,127,96,106,223,214,189,1.3529411764705883,1.0457696914672852,0.042241811752319336
BA+BA,1000,7.4,1,117,127,94,104,221,211,189,1.46875,1.029797077178955,0.040854692459106445
BA+BA,1000,7.4,2,117,127,93,103,220,212,189,1.3548387096774193,1.0408315658569336,0.04511690139770508
BA+BA,1000,7.4,3,117,127,96,106,223,212,189,1.3529411764705883,1.027461051940918,0.03616476058959961
BA+BA,1000,7.4,4,117,127,94,104,221,214,189,1.28125,1.038665533065796,0.04146552085876465
BA+BA,1000,7.4,5,117,127,88,98,215,212,189,1.3461538461538463,1.0573248863220215,0.03520631790161133
BA+BA,1000,7.4,6,117,127,92,102,219,214,189,1.2666666666666666,1.0509896278381348,0.03726768493652344
BA+BA,1000,7.4,7,117,127,95,105,222,212,189,1.393939393939394,1.033787727355957,0.04258537292480469
BA+BA,1000,7.4,8,117,127,91,101,218,212,189,1.3448275862068966,1.0711092948913574,0.03796672821044922
BA+BA,1000,7.4,9,117,127,96,106,223,215,189,1.3823529411764706,1.0450866222381592,0.04577803611755371
BA+BA,1000,7.5,0,130,138,106,114,244,231,199,1.4,1.0462100505828857,0.06193852424621582
BA+BA,1000,7.5,1,130,138,102,110,240,231,199,1.3902439024390243,1.0516226291656494,0.06061267852783203
BA+BA,1000,7.5,2,130,138,100,108,238,233,199,1.2820512820512822,1.0338869094848633,0.0538179874420166
BA+BA,1000,7.5,3,130,138,99,107,237,233,199,1.3421052631578947,1.0538597106933594,0.05391335487365723
BA+BA,1000,7.5,4,130,138,100,108,238,232,199,1.4102564102564104,1.0078535079956055,0.053160905838012695
BA+BA,1000,7.5,5,130,138,97,105,235,230,199,1.3888888888888888,1.018275260925293,0.06392240524291992
BA+BA,1000,7.5,6,130,138,104,112,242,232,199,1.4883720930232558,1.0382156372070312,0.0545344352722168
BA+BA,1000,7.5,7,130,138,102,110,240,229,199,1.5121951219512195,1.010864496231079,0.07916474342346191
BA+BA,1000,7.5,8,130,138,101,109,239,232,199,1.625,1.0323758125305176,0.05618548393249512
BA+BA,1000,7.5,9,130,138,100,108,238,232,199,1.4102564102564104,1.031301498413086,0.06272363662719727
BA+BA,1000,7.6,0,120,118,99,97,217,213,171,1.3695652173913044,1.1721360683441162,0.06619048118591309
BA+BA,1000,7.6,1,120,118,101,99,219,212,171,1.3958333333333333,1.1621172428131104,0.06800079345703125
BA+BA,1000,7.6,2,120,118,101,99,219,214,171,1.375,1.117340326309204,0.06410789489746094
BA+BA,1000,7.6,3,120,118,108,106,226,210,171,1.4181818181818182,1.1361024379730225,0.0620722770690918
BA+BA,1000,7.6,4,120,118,103,101,221,209,171,1.32,1.1412370204925537,0.05692434310913086
BA+BA,1000,7.6,5,120,118,101,99,219,212,171,1.3333333333333333,1.117906093597412,0.05859088897705078
BA+BA,1000,7.6,6,120,118,98,96,216,214,171,1.1777777777777778,1.1505088806152344,0.0576634407043457
BA+BA,1000,7.6,7,120,118,100,98,218,213,171,1.3617021276595744,1.1530027389526367,0.05510544776916504
BA+BA,1000,7.6,8,120,118,103,101,221,213,171,1.32,1.1195192337036133,0.06700468063354492
BA+BA,1000,7.6,9,120,118,100,98,218,212,171,1.297872340425532,1.1602168083190918,0.06611871719360352
BA+BA,1000,7.7,0,128,134,97,103,231,226,184,1.4893617021276595,1.0630578994750977,0.07095718383789062
BA+BA,1000,7.7,1,128,134,100,106,234,226,184,1.38,1.0537185668945312,0.09822416305541992
BA+BA,1000,7.7,2,128,134,98,104,232,229,184,1.5625,1.0451726913452148,0.11362957954406738
BA+BA,1000,7.7,3,128,134,101,107,235,228,184,1.3333333333333333,1.0297203063964844,0.07160186767578125
BA+BA,1000,7.7,4,128,134,103,109,237,228,184,1.3962264150943395,1.0492503643035889,0.0727531909942627
BA+BA,1000,7.7,5,128,134,99,105,233,226,184,1.4489795918367347,1.017547369003296,0.06572389602661133
BA+BA,1000,7.7,6,128,134,100,106,234,227,184,1.64,1.0292949676513672,0.08356094360351562
BA+BA,1000,7.7,7,128,134,101,107,235,228,184,1.5686274509803921,1.0627329349517822,0.08333754539489746
BA+BA,1000,7.7,8,128,134,99,105,233,226,184,1.5714285714285714,1.037184238433838,0.10923647880554199
BA+BA,1000,7.7,9,128,134,101,107,235,223,184,1.392156862745098,1.0545055866241455,0.0800483226776123
BA+BA,1000,7.8,0,121,111,102,92,213,209,159,1.6296296296296295,1.101316213607788,0.14638614654541016
BA+BA,1000,7.8,1,121,111,103,93,214,208,159,1.5272727272727273,1.1172223091125488,0.11937999725341797
BA+BA,1000,7.8,2,121,111,105,95,216,206,159,1.6666666666666667,1.0936930179595947,0.16093778610229492
BA+BA,1000,7.8,3,121,111,100,90,211,208,159,1.5192307692307692,1.0918219089508057,0.13456034660339355
BA+BA,1000,7.8,4,121,111,102,92,213,210,159,1.5740740740740742,1.109706163406372,0.1429731845855713
BA+BA,1000,7.8,5,121,111,106,96,217,206,159,1.5517241379310345,1.093895673751831,0.1516258716583252
BA+BA,1000,7.8,6,121,111,102,92,213,207,159,1.7592592592592593,1.0935423374176025,0.14243173599243164
BA+BA,1000,7.8,7,121,111,105,95,216,208,159,1.6842105263157894,1.0866739749908447,0.1603403091430664
BA+BA,1000,7.8,8,121,111,103,93,214,210,159,1.5272727272727273,1.1022121906280518,0.12601947784423828
BA+BA,1000,7.8,9,121,111,105,95,216,205,159,1.4736842105263157,1.1154708862304688,0.14470839500427246
BA+BA,1000,7.9,0,118,122,99,103,221,213,178,1.7209302325581395,1.0935182571411133,0.08108711242675781
BA+BA,1000,7.9,1,118,122,99,103,221,213,178,1.744186046511628,1.0702641010284424,0.09027481079101562
BA+BA,1000,7.9,2,118,122,98,102,220,212,178,1.7619047619047619,1.0885658264160156,0.08858251571655273
BA+BA,1000,7.9,3,118,122,98,102,220,211,178,1.6666666666666667,1.0818848609924316,0.09594488143920898
BA+BA,1000,7.9,4,118,122,103,107,225,213,178,1.4680851063829787,1.0969212055206299,0.08060646057128906
BA+BA,1000,7.9,5,118,122,94,98,216,213,178,1.7105263157894737,1.0919415950775146,0.07354998588562012
BA+BA,1000,7.9,6,118,122,101,105,223,213,178,1.4444444444444444,1.1312026977539062,0.08490729331970215
BA+BA,1000,7.9,7,118,122,102,106,224,212,178,1.565217391304348,1.0791120529174805,0.11011528968811035
BA+BA,1000,7.9,8,118,122,100,104,222,212,178,1.7272727272727273,1.1004414558410645,0.07335352897644043
BA+BA,1000,7.9,9,118,122,100,104,222,210,178,1.6818181818181819,1.063342809677124,0.07738542556762695
BA+BA,1000,8.0,0,92,116,81,105,197,187,154,1.2093023255813953,1.374861717224121,0.04395151138305664
BA+BA,1000,8.0,1,92,116,78,102,194,186,154,1.3,1.3200790882110596,0.0621185302734375
BA+BA,1000,8.0,2,92,116,77,101,193,187,154,1.4102564102564104,1.2866299152374268,0.05165600776672363
BA+BA,1000,8.0,3,92,116,75,99,191,185,154,1.4864864864864864,1.2903919219970703,0.05701088905334473
BA+BA,1000,8.0,4,92,116,76,100,192,187,154,1.2105263157894737,1.296600341796875,0.04574894905090332
BA+BA,1000,8.0,5,92,116,80,104,196,186,154,1.2380952380952381,1.2711679935455322,0.05295300483703613
BA+BA,1000,8.0,6,92,116,78,102,194,185,154,1.3,1.3127944469451904,0.04392385482788086
BA+BA,1000,8.0,7,92,116,79,103,195,188,154,1.170731707317073,1.3304252624511719,0.04676365852355957
BA+BA,1000,8.0,8,92,116,75,99,191,188,154,1.2432432432432432,1.3508105278015137,0.0458981990814209
BA+BA,1000,8.0,9,92,116,78,102,194,183,154,1.325,1.3560805320739746,0.043564796447753906
BA+BA,1000,8.1,0,122,108,107,93,215,207,171,1.4772727272727273,1.139819622039795,0.21073246002197266
BA+BA,1000,8.1,1,122,108,104,90,212,208,171,1.3658536585365855,1.1136813163757324,0.15158915519714355
BA+BA,1000,8.1,2,122,108,106,92,214,208,171,1.3953488372093024,1.1464135646820068,0.1126413345336914
BA+BA,1000,8.1,3,122,108,110,96,218,209,171,1.4042553191489362,1.1391680240631104,0.1331346035003662
BA+BA,1000,8.1,4,122,108,105,91,213,206,171,1.7619047619047619,1.0843846797943115,0.15839791297912598
BA+BA,1000,8.1,5,122,108,109,95,217,207,171,1.4782608695652173,1.1423282623291016,0.2848343849182129
BA+BA,1000,8.1,6,122,108,106,92,214,205,171,1.3488372093023255,1.138584852218628,0.13152122497558594
BA+BA,1000,8.1,7,122,108,102,88,210,207,171,1.4871794871794872,1.171433448791504,0.23430347442626953
BA+BA,1000,8.1,8,122,108,109,95,217,208,171,1.4565217391304348,1.1303460597991943,0.11029791831970215
BA+BA,1000,8.1,9,122,108,109,95,217,206,171,1.5869565217391304,1.1584711074829102,0.1794273853302002
BA+BA,1000,8.2,0,100,86,85,71,171,168,146,1.24,1.3142240047454834,0.0393376350402832
BA+BA,1000,8.2,1,100,86,91,77,177,168,146,1.1935483870967742,1.312380075454712,0.0508723258972168
BA+BA,1000,8.2,2,100,86,86,72,172,168,146,1.2692307692307692,1.277665615081787,0.050377845764160156
BA+BA,1000,8.2,3,100,86,88,74,174,168,146,1.2142857142857142,1.3435122966766357,0.03924369812011719
BA+BA,1000,8.2,4,100,86,88,74,174,170,146,1.1428571428571428,1.322174310684204,0.03833341598510742
BA+BA,1000,8.2,5,100,86,87,73,173,168,146,1.0740740740740742,1.2920503616333008,0.0406651496887207
BA+BA,1000,8.2,6,100,86,88,74,174,168,146,1.0357142857142858,1.320136308670044,0.04309487342834473
BA+BA,1000,8.2,7,100,86,87,73,173,170,146,1.2222222222222223,1.3193988800048828,0.04122304916381836
BA+BA,1000,8.2,8,100,86,83,69,169,169,146,1.3478260869565217,1.3043937683105469,0.038361549377441406
BA+BA,1000,8.2,9,100,86,84,70,170,167,146,1.25,1.2804689407348633,0.04022574424743652
BA+BA,1000,8.3,0,100,95,85,80,180,174,146,1.5294117647058822,1.1685423851013184,0.06775879859924316
BA+BA,1000,8.3,1,100,95,88,83,183,177,146,1.4594594594594594,1.1189470291137695,0.06662678718566895
BA+BA,1000,8.3,2,100,95,92,87,187,175,146,1.4390243902439024,1.1205120086669922,0.07034969329833984
BA+BA,1000,8.3,3,100,95,92,87,187,175,146,1.4634146341463414,1.1400189399719238,0.07412385940551758
BA+BA,1000,8.3,4,100,95,90,85,185,175,146,1.4871794871794872,1.11271333694458,0.07745575904846191
BA+BA,1000,8.3,5,100,95,89,84,184,176,146,1.6842105263157894,1.1244628429412842,0.07661104202270508
BA+BA,1000,8.3,6,100,95,85,80,180,176,146,1.4705882352941178,1.0894641876220703,0.05934739112854004
BA+BA,1000,8.3,7,100,95,85,80,180,176,146,1.5588235294117647,1.118011713027954,0.059914588928222656
BA+BA,1000,8.3,8,100,95,92,87,187,175,146,1.3902439024390243,1.1300325393676758,0.0661630630493164
BA+BA,1000,8.3,9,100,95,89,84,184,177,146,1.394736842105263,1.1112167835235596,0.06342339515686035
BA+BA,1000,8.4,0,104,96,87,79,183,180,156,1.3703703703703705,1.2515723705291748,0.15134263038635254
BA+BA,1000,8.4,1,104,96,93,85,189,180,156,1.3333333333333333,1.2452406883239746,0.12608718872070312
BA+BA,1000,8.4,2,104,96,88,80,184,179,156,1.3571428571428572,1.234694242477417,0.2551758289337158
BA+BA,1000,8.4,3,104,96,90,82,186,181,156,1.4333333333333333,1.2384033203125,0.15111017227172852
BA+BA,1000,8.4,4,104,96,91,83,187,181,156,1.4193548387096775,1.2687220573425293,0.14855623245239258
BA+BA,1000,8.4,5,104,96,91,83,187,180,156,1.4516129032258065,1.2650949954986572,0.15050077438354492
BA+BA,1000,8.4,6,104,96,89,81,185,179,156,1.2758620689655173,1.2482752799987793,0.14100098609924316
BA+BA,1000,8.4,7,104,96,89,81,185,180,156,1.4482758620689655,1.2437613010406494,0.17082929611206055
BA+BA,1000,8.4,8,104,96,89,81,185,180,156,1.3793103448275863,1.2255353927612305,0.18078207969665527
BA+BA,1000,8.4,9,104,96,92,84,188,180,156,1.5625,1.2417287826538086,0.1494903564453125
BA+BA,1000,8.5,0,80,89,70,79,159,154,139,1.65,1.5193862915039062,0.04106926918029785
BA+BA,1000,8.5,1,80,89,69,78,158,156,139,1.5263157894736843,1.5006201267242432,0.03683781623840332
BA+BA,1000,8.5,2,80,89,71,80,160,155,139,1.2857142857142858,1.4785120487213135,0.031996965408325195
BA+BA,1000,8.5,3,80,89,71,80,160,156,139,1.5714285714285714,1.4865000247955322,0.035596370697021484
BA+BA,1000,8.5,4,80,89,71,80,160,156,139,1.4761904761904763,1.450716257095337,0.04521632194519043
BA+BA,1000,8.5,5,80,89,73,82,162,154,139,1.8695652173913044,1.4332385063171387,0.05438065528869629
BA+BA,1000,8.5,6,80,89,71,80,160,156,139,1.2857142857142858,1.469191074371338,0.0365757942199707
BA+BA,1000,8.5,7,80,89,71,80,160,155,139,1.5714285714285714,1.4836907386779785,0.032086849212646484
BA+BA,1000,8.5,8,80,89,72,81,161,157,139,1.5909090909090908,1.502647876739502,0.04021048545837402
BA+BA,1000,8.5,9,80,89,71,80,160,154,139,1.9047619047619047,1.439115047454834,0.04467606544494629
BA+BA,1000,8.6,0,94,97,85,88,182,170,142,1.675,1.2110095024108887,0.07280921936035156
BA+BA,1000,8.6,1,94,97,85,88,182,171,142,1.5,1.2160558700561523,0.07766389846801758
BA+BA,1000,8.6,2,94,97,79,82,176,173,142,1.6470588235294117,1.237222671508789,0.07948994636535645
BA+BA,1000,8.6,3,94,97,83,86,180,172,142,1.605263157894737,1.2554759979248047,0.07518172264099121
BA+BA,1000,8.6,4,94,97,81,84,178,170,142,1.4444444444444444,1.2524926662445068,0.05853128433227539
BA+BA,1000,8.6,5,94,97,78,81,175,171,142,1.5757575757575757,1.2382054328918457,0.07240033149719238
BA+BA,1000,8.6,6,94,97,81,84,178,172,142,1.7222222222222223,1.2358453273773193,0.07301211357116699
BA+BA,1000,8.6,7,94,97,81,84,178,171,142,1.75,1.2323873043060303,0.08676719665527344
BA+BA,1000,8.6,8,94,97,79,82,176,172,142,1.411764705882353,1.2599544525146484,0.08100533485412598
BA+BA,1000,8.6,9,94,97,81,84,178,170,142,1.6944444444444444,1.2617690563201904,0.06558060646057129
BA+BA,1000,8.7,0,91,82,82,73,164,155,126,1.263157894736842,1.4099881649017334,0.09202742576599121
BA+BA,1000,8.7,1,91,82,78,69,160,156,126,1.5,1.4011197090148926,0.08829116821289062
BA+BA,1000,8.7,2,91,82,77,68,159,154,126,1.2727272727272727,1.4243659973144531,0.07989788055419922
